firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
73235,0.7875368788,-0.088250016,-1.154002079,0.0542537968,1.1174468386,5.2558932473,-0.222530161,0.3136583662,0.2095779933,0.0009283519,1.147775055,0.101163156,1.9230281596,-0.257957282,0.101163156,13.0,0.1081241893,0.1530612245,-0.079538552,-0.529336022,0.1100271261,0.3524761446,0.1485328038,-0.153054278,0.6083907775,0.0,1.8533491034,-0.540305725,1.244094576,8.5137218242,21.052707309,-0.082831279,0.0,0.0,1.0,0.0,0.0,0.3062162171,0.0,-0.992223328,0.0107880114,0.0296768912,-1.478480379,0.3319868852,-0.035434332,194.3594931,0.5574536525,12.69964478,0.0301476687,-0.032993529,-0.090488805,-0.102298847,0.2816100826,-0.005804297,0.0,-0.043076923,-0.319531646,-0.040408162,2.0,13.274070216,1.0683519442,0.0,0.0526315793,0.0274953405,0.0413783195,0.871446433,4.7754859945,2.2347038e-08,2.4770849e-08,1.6005068459,2.5616221638,0.0749821077,0.059317415,0.0188536961,0.1231260394,0.0,0.2235294117647059,0.0612244897959184,-0.0545454545454545,0.0196078431372548,0.0,0.1063829787234043,0.1304347826086955,-0.0714285714285714,-0.409090909090909,-0.4285714285714286,-0.4951456310679611,-0.4583333333333333,-0.514018691588785,-0.5840000000000001,-0.6623376623376623,-0.7142857142857143,-0.6338028169014085,-0.6623376623376623,-0.7263157894736842,-0.74,-0.7204301075268817,-0.7739130434782608,-0.7475728155339806,-0.8206896551724138,-0.8194444444444444,-0.975095785440613,-0.9725738396624471,-0.9682151589242054,-0.9646739130434784,-0.9574468085106383,-0.9583333333333334,-0.9613095238095238,-0.956810631229236,-0.9614814814814816,-0.9592476489028212,-0.9580645161290322,-0.9523809523809524,-0.9519408502772644,-0.9516728624535316,-0.9520295202952028,-0.9527272727272728,-0.9432314410480348,-0.9444444444444444,-0.9411764705882352,-0.9346733668341708,-0.935,-0.92507204610951
54981,0.8260732243,0.0193163774,-0.518212253,0.0,0.4049285031,4.3567572437,-0.006040149,0.0437419964,0.270944261,0.5179487179,0.0540037244,0.05329288,3.3251028807,-0.044912565,0.05329288,14.0,0.0394420077,0.0615384615,0.0118150938,-0.227271768,0.2625868056,-0.12917641,0.0480555368,0.0387844862,0.6538768565,0.0,3.135032538,-0.034312143,2.352494577,12.963103122,12.695853602,0.1708471844,0.0,0.0,1.0,0.0,0.0,0.3902439024,2.0,-0.197810315,-0.296514306,0.0661732971,-2.907544124,-0.195914825,0.3123355478,-156.8944003,0.0670007612,8.9820586428,-0.026237246,-0.034792063,-0.050828949,0.2915298274,0.2182518597,0.0019960221,0.0,-0.06774003,3.375,0.0367003363,1.0,6.0149369033,0.0549692172,0.0,0.0617283955,0.023625571,0.0417316062,0.6066594241,0.4174614013,6.9297155e-06,14.700000474,0.8751296107,0.7658518356,-0.017488924,0.0518016745,-0.00792923,0.0596500775,0.0208333333333332,-0.2686567164179104,-0.3,-0.3098591549295775,-0.2794117647058823,-0.2794117647058823,-0.3378378378378378,-0.3378378378378378,-0.289855072463768,-0.3874999999999999,-0.2794117647058823,-0.3466666666666667,-0.2575757575757575,-0.0392156862745097,-0.1403508771929824,-0.449438202247191,-0.4367816091954023,-0.3,-0.2575757575757575,-0.2222222222222222,-0.2461538461538461,-0.234375,-0.2794117647058823,-0.3287671232876712,-0.3717948717948718,-0.3636363636363636,-0.289855072463768,-0.3,-0.3287671232876712,-0.3,-0.0925925925925925,-0.2222222222222222,-0.2575757575757575,-0.2461538461538461,-0.2794117647058823,-0.2686567164179104,-0.234375,-0.2575757575757575,-0.3287671232876712,-0.3950617283950617,-0.3717948717948718,-0.4302325581395348,-0.4024390243902439,-0.2686567164179104,-0.3,-0.3098591549295775,-0.3098591549295775,-0.0576923076923077
73729,1.5994506303,-0.272134203,-31.99807198,0.0,3.0036788149,7.3201550007,-0.031510055,-0.031737515,0.5841518778,-0.016498625,0.0482744454,-0.107609402,-1.850036049,0.2313238829,0.1076094022,14.0,0.0212618733,-0.0862423,-0.039517043,-0.065736134,0.1500070097,0.1212498059,0.0701609575,-0.153126948,0.5688207238,0.0,1.7591496822,-0.2008969,0.7905982906,95.910025707,6.1964789902,-0.021194798,0.0,0.0,0.0,0.0,0.0,1.3907126532,3.0,-0.027246882,-0.075882695,0.8964408394,0.3276145433,-0.566960536,-0.088141935,-148.2562892,0.0634955567,8.2309767111,-0.009739992,-0.069928115,-0.173986486,-0.282532987,0.0165807084,-0.009447497,0.0,-0.364153627,2.1416452949,-0.170822591,3.0,7.5572117709,0.5209692451,0.0,0.2083333284,0.0770812546,0.1223140524,1.0425513891,2.3079935261,2.74044e-05,8.8421053535,1.0406809902,1.0830169234,-0.468458691,0.0761987271,-0.411111122,0.0458670402,0.0270270270270269,0.0,0.0,-0.0952380952380952,0.0555555555555555,0.0857142857142856,0.1176470588235294,0.0555555555555555,0.1176470588235294,-0.3870967741935484,-0.2692307692307693,-0.1363636363636363,-0.2083333333333333,-0.24,-0.2692307692307693,-0.3448275862068966,-0.2692307692307693,-0.3214285714285714,-0.24,-0.24,-0.1739130434782608,-0.1363636363636363,0.0,-0.2083333333333333,-0.2692307692307693,-0.3666666666666667,-0.3666666666666667,-0.4647887323943662,-0.3870967741935484,-0.4153846153846153,-0.3559322033898305,-0.3666666666666667,-0.3214285714285714,-0.2962962962962963,-0.3559322033898305,-0.3870967741935484,-0.40625,-0.4647887323943662,-0.4571428571428572,-0.4722222222222222,-0.5913978494623655,-0.6237623762376238,-0.5308641975308642,-0.4492753623188406,-0.4571428571428572,-0.4411764705882353,-0.4722222222222222,-0.3214285714285714
74027,2.1518304432,-0.215562472,-3.104743269,0.0,0.8196432983,4.6968430414,-0.02536648,-0.031683882,0.79454419,-0.001154734,0.1679432305,0.0517457991,0.7249724972,-0.371839336,0.0517457991,6.0,-0.050463278,-0.118248175,0.0058232048,-0.070871248,0.6373454102,0.1433590389,-0.048118286,-0.090872658,0.6135352877,0.0,2.6213307241,-0.203435358,1.9496086106,7.4412022542,5.148427346,0.0968462618,0.0,0.0,1.0,0.0,0.0,1.026049494,2.0,-0.303856961,-0.395776373,1.6495268248,-0.482663485,-1.105720464,-0.848546834,-383.8053589,0.1529638306,8.4412566253,0.0,-0.05852677,-0.085997086,0.0080458203,0.1126967977,-0.020159274,1.0,-0.250238647,-0.252880486,0.0075757578,2.0,8.302947437,0.6672510677,0.0,0.1666666716,0.0845603769,0.1322601116,1.1389574595,2.5892805626,1.75739e-05,1.1052632196,1.1874595626,1.4100602128,0.1484671321,0.1045072013,-0.383333328,0.0439115591,-0.2380952380952381,-0.1111111111111111,-0.2727272727272727,-0.3846153846153846,-0.4666666666666667,-0.4666666666666667,-0.4285714285714286,-0.4285714285714286,-0.3846153846153846,-0.6363636363636364,-0.6521739130434783,-0.6521739130434783,-0.6799999999999999,-0.7037037037037037,-0.7241379310344828,-0.7142857142857143,-0.7333333333333334,-0.7037037037037037,-0.7037037037037037,-0.6666666666666667,-0.7037037037037037,-0.7142857142857143,-0.7142857142857143,-0.7241379310344828,-0.7837837837837838,-0.8,-0.7948717948717949,-0.813953488372093,-0.7948717948717949,-0.7837837837837838,-0.7777777777777778,-0.7777777777777778,-0.7037037037037037,-0.6799999999999999,-0.6923076923076923,-0.6666666666666667,-0.6981132075471699,-0.7333333333333334,-0.7419354838709677,-0.7647058823529411,-0.8048780487804879,-0.8095238095238095,-0.7333333333333334,-0.75,-0.7647058823529411,-0.7837837837837838,-0.7894736842105263,-0.7948717948717949
74123,1.5267083171,0.1235845373,-5.618611584,0.0,1.96255369,5.3994533385,0.0679521809,0.2145099691,0.7531021923,0.133436601,0.2150022965,-0.086045527,-2.214849921,0.3973057399,0.0860455268,8.0,0.0170618092,0.1761658031,0.1573581968,0.075449332,0.2869437832,-0.27003881,0.0986857306,0.2138776777,0.5638233885,0.0,1.5497059647,-0.076089113,0.9764262621,14.723168654,4.9662404827,0.1716942419,0.0,0.0,0.0,1.0,0.0,1.666904688,4.0,0.4262968111,0.0282815138,2.6392139176,3.3462774284,0.1468783877,0.9323234851,-322.5329066,0.035233952,9.9430928071,-0.001495032,0.0077035391,0.0181570702,0.1020695041,0.1051029543,-0.004291609,0.0,0.02,3.2801722081,0.1122121122,5.0,8.5002504707,0.4092015891,0.0,0.0967741907,0.0462028674,0.0341380048,0.8665613452,0.6783137908,3.3861133e-06,1.1052633071,1.6082449556,2.5864518371,-0.020618586,0.0655901905,0.0733801585,0.0496383177,-0.1304347826086956,-0.2156862745098039,-0.2307692307692307,-0.2982456140350877,-0.3442622950819672,-0.1666666666666666,-0.2452830188679244,-0.024390243902439,-0.2982456140350877,-0.5555555555555556,-0.550561797752809,-0.4736842105263158,-0.4936708860759493,-0.5348837209302326,-0.5061728395061729,-0.5402298850574713,-0.574468085106383,-0.3939393939393939,-0.1489361702127659,-0.2982456140350877,-0.2727272727272727,-0.2982456140350877,-0.1666666666666666,-0.1666666666666666,-0.4029850746268657,-0.4666666666666667,-0.3939393939393939,-0.4029850746268657,-0.4444444444444444,-0.4117647058823529,-0.3333333333333333,-0.3548387096774194,-0.1489361702127659,-0.0909090909090909,-0.1489361702127659,0.1428571428571428,0.0810810810810811,-0.0909090909090909,0.0256410256410255,-0.0697674418604651,0.0526315789473683,-0.2452830188679244,-0.2857142857142857,0.0256410256410255,0.2903225806451612,-0.0476190476190476,-0.2452830188679244,-0.1304347826086956
75118,0.1449769564,-0.01767738,6.1271693778,0.0070699316,0.0797407692,0.3554247443,0.4474114866,-0.029989431,0.6752796371,0.0227554032,0.149786702,-0.361607243,-4.667868994,0.0648383123,0.3616072427,14.0,0.0,0.0446194226,0.1489582732,0.041866453,0.5373551062,0.6469172304,0.0028954553,-0.106803897,0.7965853838,0.0,2.479498441,0.0427138344,2.479498441,2.8089738163,6.9915713426,-0.019843646,0.0,0.0,0.0,0.0,0.0,0.9628692646,5.0,-0.367639744,-0.232908775,-0.357326662,0.2691231857,-0.105720464,-0.411869186,-4.372983875,0.1529638306,12.735965332,0.0157257052,0.0648976256,0.100592861,0.0105098136,0.5488987051,0.102479768,1.0,0.0074569139,1.3661684197,0.0366972559,4.0,13.057026671,1.4589771891,0.0,0.0252100844,0.0133980062,0.0238506077,0.8631258033,8.2530328065,6.1827576e-09,1.3829886e-08,1.4374803453,2.0663497431,0.0926141633,0.0622739659,-0.134349898,0.0439115591,-0.0999999999999999,0.0434782608695651,-0.0136986301369863,-0.0886075949367088,-0.1578947368421053,0.006993006993007,-0.0335570469798657,0.3090909090909091,0.1162790697674418,-0.2690355329949239,-0.1529411764705882,-0.0943396226415094,-0.0769230769230768,-0.0335570469798657,-0.0828025477707006,-0.1627906976744185,-0.5527950310559007,-0.4666666666666667,-0.3333333333333333,-0.2538860103626943,-0.2131147540983606,-0.1377245508982035,-0.1627906976744185,-0.0828025477707006,-0.1325301204819277,-0.2216216216216215,-0.1479289940828402,-0.0886075949367088,0.1519999999999999,0.3980582524271845,0.2100840336134453,0.411764705882353,0.5319148936170213,0.5157894736842106,0.7349397590361446,1.057142857142857,1.360655737704918,1.2153846153846155,1.1818181818181817,0.9726027397260272,0.7349397590361446,0.7560975609756098,0.7142857142857142,0.945945945945946,0.7777777777777777,0.4399999999999999,0.5319148936170213,1.028169014084507
75345,1.3617878502,-0.106779382,-1.119701664,0.0,0.4678267908,1.1861444609,-0.180716509,0.0346270389,0.1947104515,0.1349671335,0.4774491612,-0.058191178,-0.98506457,-0.001594796,0.0581911778,5.0,0.0031841958,0.4087694484,0.0815420612,0.0390109915,0.0739533791,-0.103940036,0.0731345197,-0.06737181,0.6978141152,0.0,2.7741382445,-0.350747854,2.1984829987,1.5960759637,4.8246598059,-0.195224848,0.0,0.0,1.0,0.0,1.0,0.2369345991,2.0,-0.204647681,0.2159136055,1.5847123409,3.9039124653,-1.381362851,-0.203011242,-241.8344923,0.0262528486,9.6809570945,0.0072187432,-0.071332537,-0.100909676,0.0106554384,0.1815208153,-0.026558938,0.0,-0.158761918,3.4241137647,-0.022582972,2.0,7.8578917276,0.2134309558,0.0,0.0909090936,0.0627165273,0.0974644257,1.0744742197,1.1843275588,3.402475e-06,9.6665002e-08,1.4844005922,2.2034451181,-0.043137081,0.080432471,-0.347619035,0.0496383177,-0.131578947368421,-0.0833333333333333,-0.25,-0.131578947368421,-0.2142857142857143,-0.25,-0.131578947368421,-0.175,-0.4107142857142857,-0.6162790697674418,-0.6413043478260869,-0.5875,-0.625,-0.625,-0.6699999999999999,-0.65625,-0.5875,-0.625,-0.484375,-0.5416666666666667,-0.5540540540540541,-0.625,-0.65625,-0.625,-0.65625,-0.6826923076923077,-0.7338709677419355,-0.7155172413793103,-0.725,-0.65625,-0.65625,-0.6413043478260869,-0.5416666666666667,-0.484375,-0.5147058823529411,-0.5875,-0.5657894736842105,-0.6413043478260869,-0.6413043478260869,-0.6413043478260869,-0.6699999999999999,-0.7053571428571428,-0.6826923076923077,-0.6413043478260869,-0.7053571428571428,-0.75,-0.8125,-0.7421875
53751,0.5487155388,0.1239557226,-1.147217806,0.0,1.1607403926,4.2513053467,0.2298905894,0.2465779504,0.5303938927,0.3831903945,0.0847321167,0.0601664322,0.747683235,0.0312761069,0.0601664322,13.0,0.0138467536,0.1037974684,0.9147520166,0.5349094624,0.0919211068,-0.115998326,0.3008547985,0.8214749978,0.5794198751,0.0,1.7785967263,0.0093525814,1.0354647267,51.778060413,8.9306789514,0.1644723753,0.0,0.0,1.0,1.0,0.0,2.0409047578,6.0,0.0552160341,0.027224809,0.3631120096,0.8668267669,-2.384782415,0.1658865499,-100.3902523,0.0629660493,10.977158031,0.0014680368,0.0402984541,0.0687432649,0.0959251353,0.0,0.0545838534,2.0,0.0353846154,0.3982843137,0.0444444455,3.0,10.936934457,1.1030359192,0.0,0.1071428582,0.0394049307,0.05029991,0.7090591142,4.709635587,1.0005849e-07,2.0540217e-08,1.7699693354,3.1327914482,0.0771417293,0.0642881059,0.2083333402,0.2147870771,0.0196078431372548,-0.0188679245283018,0.1818181818181818,0.2093023255813952,0.0833333333333332,0.2682926829268293,0.368421052631579,0.368421052631579,0.368421052631579,-0.2238805970149253,-0.2352941176470588,-0.1875,-0.3157894736842105,-0.4951456310679611,-0.4693877551020408,-0.4022988505747126,-0.2238805970149253,0.0196078431372548,0.2380952380952381,0.368421052631579,0.4857142857142857,0.4444444444444444,0.4444444444444444,0.7931034482758621,0.4857142857142857,0.4444444444444444,0.368421052631579,0.2682926829268293,0.2093023255813952,0.4857142857142857,0.7931034482758621,1.0,1.3636363636363638,0.7333333333333334,0.5294117647058822,0.9259259259259258,0.6774193548387097,0.4444444444444444,0.7333333333333334,0.8571428571428572,0.7333333333333334,0.7333333333333334,1.4761904761904765,1.6,0.9259259259259258,1.1666666666666663,0.5757575757575757,1.1666666666666663
57162,0.9902362205,0.0003149606,-2.85786802,0.0,0.5847244094,1.191496063,-0.056582379,0.0,0.4159584042,0.0,0.0040562466,-0.04709529,-20.79464286,0.074488189,0.0470952905,14.0,-0.0169983,0.1904761905,0.2181613267,-0.030946715,0.0651774786,-0.778766136,0.0577942206,0.0003181674,0.5758344166,0.0,2.0785381026,-0.018163773,2.0785381026,6.4010152284,1.9125379171,0.0580218594,0.0,0.0,1.0,0.0,0.0,0.654629335,4.0,0.5648514044,0.1329986057,0.3974765562,1.1697603803,-4.075370704,0.5543216105,-226.2942941,0.0868449118,8.2349131683,-0.002173091,0.0151415405,0.0250778816,-0.343614263,0.0817748092,-0.549812316,2.0,-0.001146145,-0.115789474,0.1670106649,3.0,5.5423658785,0.0535958005,0.0,0.0909090936,0.0552002691,0.0602421385,1.4913704836,0.3873278928,0.0001035534,12.157895549,0.8298824752,0.6887049227,-1.013245064,0.1153094141,0.6541666617,0.0005646325,0.1,0.1,-0.2142857142857143,-0.2666666666666667,-0.2142857142857143,-0.3125,-0.3125,-0.3125,-0.3125,-0.5,-0.5769230769230769,-0.6071428571428572,-0.3888888888888888,-0.3888888888888888,-0.3888888888888888,-0.4499999999999999,-0.4499999999999999,-0.4499999999999999,0.1,-0.0833333333333333,-0.0833333333333333,-0.2142857142857143,-0.2142857142857143,-0.2142857142857143,-0.2142857142857143,-0.4499999999999999,-0.5416666666666667,-0.5416666666666667,-0.5416666666666667,-0.3888888888888888,-0.3888888888888888,-0.2142857142857143,-0.4499999999999999,-0.4499999999999999,-0.5,-0.6764705882352942,-0.6764705882352942,-0.6944444444444444,-0.6944444444444444,-0.6944444444444444,-0.7380952380952381,-0.65625,-0.6764705882352942,-0.7380952380952381,-0.7608695652173914,-0.7380952380952381,-0.7380952380952381,-0.7380952380952381
48573,1.338525809,0.0678798178,-2.999916079,0.0224692582,0.5051806745,3.3033585876,0.0607250755,0.0348134803,0.8681114879,-0.085446009,0.2505258238,0.0093226739,0.2489568846,0.0509806698,0.0093226739,14.0,0.0837478191,0.0664961637,0.0077184494,0.0652398321,0.2050520059,-0.03180633,0.125,-0.028438292,0.5600959599,0.0,3.0929648241,-0.212073656,0.8123953099,11.745552199,124.51957295,0.2926272066,0.0,0.0,0.0,0.0,0.0,1.1176591516,3.0,-0.019393447,-0.142411196,-5.765217357,0.5396127284,0.3988310379,22.443533284,-230.4200421,0.1022304267,8.6543430296,-0.00953794,0.004128393,0.0056501165,0.1026222002,0.1525423729,-0.013243234,1.0,-0.020297859,7.75,0.0012315288,2.0,4.395991175,0.1783783784,0.0,0.1034482792,0.0306908953,0.0504612577,2.4233771753,10.308522934,3.00795e-05,16.578947418,0.3788121156,0.1434986189,-0.294341089,0.0372281738,-0.046395872,0.1825159345,-0.0333333333333333,0.0,-0.0333333333333333,-0.1470588235294118,0.1599999999999999,0.2083333333333332,0.2083333333333332,0.2083333333333332,0.2608695652173913,0.1153846153846154,0.1599999999999999,0.1153846153846154,0.1599999999999999,0.1153846153846154,0.2083333333333332,0.0,-0.0333333333333333,-0.1212121212121212,-0.09375,-0.0645161290322581,-0.09375,-0.1212121212121212,-0.09375,-0.1470588235294118,-0.1212121212121212,-0.1212121212121212,-0.1714285714285713,-0.1714285714285713,-0.09375,0.0,0.0,-0.0645161290322581,-0.09375,-0.09375,-0.09375,-0.09375,-0.1714285714285713,0.0,-0.09375,-0.2368421052631578,-0.275,-0.2564102564102564,-0.2368421052631578,-0.3095238095238095,-0.3829787234042553,-0.3958333333333333,-0.42,-0.3695652173913043
60580,0.4240933711,0.1036376302,-1.494374268,0.0287009239,0.9155966931,3.1492698763,0.10802589,0.1083949903,0.909031538,-0.021709502,0.1106331479,-0.016373774,-0.20830008,0.1252253568,0.0163737737,14.0,0.1150359549,0.1233719247,0.1690234359,-0.025644906,0.1999260646,0.1449005435,0.1607861778,0.1400975583,0.504207448,0.0,1.5445947312,-0.027765681,0.7079739927,50.962439351,9.5191255977,0.1705403326,0.0,0.0,1.0,0.0,0.0,2.9473574496,6.0,0.4446115808,-0.024512365,1.5365989716,3.0985763156,1.5791380651,0.660243102,-154.6996566,0.035233952,12.173734096,-0.004621171,0.0048726451,0.0216312717,0.0202333242,0.0583469763,0.0255861026,0.0,3.11688e-05,-0.105195473,0.0410769144,8.0,10.998008148,0.4506743546,0.0,0.0133333337,0.0094643321,0.0174718025,0.9735999335,3.3526043046,3.2411748e-08,2.893463e-08,1.3085854254,1.7123958155,0.0221875092,0.0444818444,-0.041661701,0.0496383177,-0.1808510638297872,-0.019108280254777,0.0405405405405405,0.0547945205479452,0.1578947368421053,0.2125984251968504,0.2727272727272727,0.3628318584070795,0.2727272727272727,-0.1808510638297872,-0.0778443113772454,-0.019108280254777,-0.0064516129032258,-0.248780487804878,-0.3583333333333333,-0.3790322580645161,-0.4054054054054054,-0.3031674208144796,-0.1149425287356321,-0.1979166666666666,-0.2596153846153846,-0.1444444444444445,-0.2182741116751269,-0.3155555555555556,-0.3245614035087719,-0.2837209302325582,-0.2701421800947867,-0.2102564102564103,-0.0833333333333333,0.0266666666666666,-0.019108280254777,0.0065359477124182,0.0476190476190476,0.1755725190839694,0.1666666666666667,0.2222222222222223,0.2941176470588236,0.3628318584070795,0.2941176470588236,0.2520325203252032,0.203125,0.2727272727272727,0.4951456310679611,0.4666666666666665,0.6382978723404256,0.7906976744186047,0.8554216867469879,0.925
61065,0.2762506891,0.0496190884,49.13644717,0.0,0.2169811331,0.7632018358,0.1693817915,0.3309942573,0.6431863876,0.027385159,0.4338352695,0.0388194449,0.3378988044,0.0328528577,0.0388194449,10.0,0.1374041028,-0.037037037,0.282900794,-0.021720715,0.0388753917,-0.001016415,0.3635406175,0.2600103658,0.5499517631,0.0,1.3404443624,0.022079967,0.1712426172,68.192190625,50.472579815,0.3272036114,0.0,0.0,0.0,0.0,0.0,1.0627696187,4.0,-0.080948657,-0.713901371,-0.473707924,-1.241603403,-0.970976481,-0.484248334,3911.5799517,0.0647549552,15.528573982,0.0011840818,0.0102990207,0.0191235119,0.0348684535,0.0044081473,0.0338159526,1.0,0.0,0.3819424665,0.0207664622,4.0,14.730382233,0.3735615251,0.0,0.0370370373,0.0166556703,0.0193216393,0.3595592589,1.0603547874,8.274751e-10,3.6007455e-08,1.1700991569,1.3691320369,0.1131497798,0.0366486723,0.0833666817,0.1379587363,-0.0225806451612903,0.0669014084507042,0.0306122448979591,0.1018181818181818,0.063157894736842,0.178988326848249,0.2023809523809523,0.4158878504672898,0.3060344827586208,-0.0162337662337662,-0.092814371257485,0.0133779264214046,0.0448275862068965,0.082142857142857,0.0557491289198606,0.0484429065743945,-0.0319488817891373,0.0448275862068965,0.317391304347826,0.2168674698795181,0.2267206477732792,0.317391304347826,0.1520912547528516,0.2023809523809523,0.1139705882352941,-0.2109375,-0.1268011527377521,-0.1191860465116279,-0.0032894736842105,0.0899280575539569,0.0782918149466191,0.0066445182724252,0.0938628158844765,0.18359375,0.086021505376344,0.0271186440677966,-0.0531249999999999,-0.0441640378548895,0.1222222222222222,0.2418032786885247,0.2731092436974789,0.2367346938775509,-0.0194174757281553,-0.2109375,-0.2425,-0.25,-0.2609756097560975,-0.1652892561983471
