firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
47862,0.8564519077,0.1291019053,-0.738350461,0.0277788403,0.5181756748,2.4485840697,0.2269843079,0.6967725689,0.2842573551,0.8649149923,0.2458105125,-0.044371342,11.0,0.1398468625,0.2444444444,0.3866104436,-0.35979201,0.0174111152,0.4916923077,0.2326772149,1.1725892703,0.6953319894,0.0,8.2972222222,0.5118479009,4.9798611111,0.7209180109,5.103827073,9.7278130488,0.3345830452,0.0,0.0,1.0,0.0,0.0,0.5841814732,3.0,0.2951052367,0.0538063204,0.2004201075,-2.040081112,0.2788577919,0.0225419682,-619.717191,0.1341260359,9.5804243861,-0.025993845,-0.024344404,-0.035055819,-0.219256726,0.0800214412,0.0024892009,1.0,-0.101933001,-0.171537722,-0.050000001,2.0,7.7235624723,0.2559761486,0.0,0.1176470593,0.0546035894,0.0565880981,1.4402463945,1.2157089178,1.70025e-05,1.1052632675,1.4072944587,1.9804776934,0.3650921182,0.0738809681,0.1502295125,0.0052354475
59045,0.3512404611,0.0378677986,3.7241538538,0.0,0.563146864,0.6268116753,0.086690898,0.2617109449,0.1553290623,0.2463652835,0.079676891,0.1022027484,17.0,-0.000314953,0.0933333333,0.4061435987,-0.157443432,0.0805422209,0.0864568668,0.1540567179,0.7239894158,0.4493214009,0.0,7.4484367709,0.4287881856,7.0091577228,0.4891469906,9.4319089457,4.7175441006,0.1447585726,0.0,0.0,0.0,0.0,0.0,0.49603908,8.0,-0.072280697,0.0560295495,-0.48539316,-1.273678994,0.3624263783,-0.027715856,63.679047249,0.1370925274,12.872150485,-0.004746918,0.0061544238,0.0169230625,0.0212100499,0.0575256926,0.2241325298,2.0,-0.000300752,1.7782002535,0.063513204,5.0,11.354281372,0.3357966792,0.0,0.0654205605,0.0449909738,0.0413103676,1.2086601323,5.3583722182,2.9288641e-08,3.5934912e-08,1.4405074783,2.075061795,0.0297212988,0.0453033157,0.0507805681,-0.033115443
33451,-0.121771281,-0.204011818,-3.549307036,0.0,1.1911055823,1.6857236649,-0.069762642,1.3723342381,0.5459480419,0.3512396694,1.3350494513,-0.379550441,19.0,0.3158606923,0.1428571429,0.1678077273,0.1002148873,-0.217259204,0.1438658429,0.9018999612,-1.600340716,0.4572975524,0.0,1.3909011881,-0.31368149,0.5129914035,-0.573871088,26.004264392,6.1041041041,-0.186870328,0.0,1.0,1.0,0.0,0.0,1.7444633731,1.0,-0.683437019,-1.589064968,-0.631846185,-2.392029624,-1.648681236,-0.443495403,-786.3685877,0.0650286707,9.7069707178,0.019298034,-0.047973085,-0.198181194,0.0221751907,0.0065922294,-0.037908189,0.0,-0.063503702,1.1853658537,-0.092959774,1.0,8.3517287517,0.2095059412,0.0,0.0983606577,0.0310502917,0.0251990573,0.9678033946,2.6546264999,1.1383362e-06,3.3157895398,1.0506898327,1.1039491246,-3.815939137,0.0627963783,-1.028560283,0.2503395528
47969,0.6615059422,0.0793721491,4.416849301,0.0328251911,0.6719189142,1.5558634552,0.1076555375,0.4133289323,0.4923205463,0.0030063886,1.0877505972,0.0995460659,20.0,0.0578804522,0.1787658802,0.2955099792,-0.174422362,-0.065919851,0.1024519204,0.1642134362,0.0641555514,0.4749844619,0.0,3.0176413603,-0.294648663,1.4975781369,-0.253968022,257.86290323,5.8870641087,0.2675219116,0.0,0.0,0.0,0.0,0.0,0.7246070512,4.0,0.008104815,0.049365506,0.2277016922,-1.34893054,-0.255713551,0.1659898267,-155.5642379,0.0700566297,10.91764882,0.0049012948,0.0183114627,0.0369111719,0.1374233651,0.0067554273,-0.064343355,0.0,0.0056880109,-0.933412107,-0.011396011,6.0,9.7922766232,0.3909477521,0.0,0.0666666701,0.0242264996,0.0255442808,1.4750171016,7.3179029049,8.7384123e-07,3.3157895172,1.0134443317,1.0270694135,-0.23997124,0.0352141319,-0.354739817,-0.143112879
48960,0.3793493852,0.0451889253,54.583011038,0.0234197329,0.3616023365,0.7480216743,0.1147533622,-0.010832531,0.4371066764,-0.002164975,-0.069414058,0.1006994505,19.0,0.001614892,0.0,0.0522934035,0.0071575962,0.0036925224,0.1440773132,0.0212749165,0.0519177331,0.2889487076,0.0,0.9872569472,-0.132020022,0.8853568055,-0.152699195,106.52476969,8.9337769825,0.2214087793,0.0,0.0,0.0,0.0,0.0,0.8709693251,7.0,0.0541986921,-0.073881578,-0.186100388,-1.058466961,-0.841581827,0.0165298331,2617.7295441,0.0440807125,14.842551654,0.0017077793,0.015263387,0.0301705911,0.0185924858,0.0065182245,0.0009331811,0.0,0.0001005025,-0.12950621,-0.026729673,5.0,14.352053927,0.5752651772,0.0,0.0135135138,0.0070467236,0.0088334986,0.794370792,1.9441170642,1.2746803e-09,4.6683835e-08,0.7810697712,0.6100699875,0.1880510607,0.0210450266,0.1958936707,0.0308860924
45866,0.104953646,0.0657534247,-0.721990001,0.0428670264,1.4392694064,2.5672893317,0.0855743759,-0.104032948,0.474673727,0.000623053,-0.127470389,0.1503390065,19.0,-0.060117923,-0.120762712,-0.047834588,0.0477430051,0.0235502678,0.221397853,-0.061416881,-0.060564776,0.5974317877,0.0,1.5360683292,0.0099839853,1.0583816417,0.062753028,7.6033931645,5.4983997155,0.1029978318,0.0,0.0,0.0,1.0,0.0,8.1615060689,7.0,-0.438308139,-1.813504311,-0.405121258,-2.561588639,-2.071360409,0.0863940451,-728.5683377,0.0650286707,11.027097285,0.0,0.0013153444,0.0054752519,-0.006296855,0.1153119231,-0.006325522,0.0,-0.021041054,1.3997577226,-0.036038961,4.0,9.6550261932,0.2609326425,0.0,0.0599999987,0.021256234,0.0257539711,0.9633739377,1.7374774403,1.7651684e-07,9.9971247e-08,1.188514934,1.4125677484,0.3882906659,0.0478484187,0.2990450092,0.2503395528
48072,0.324357784,0.0642158717,392.38888889,0.0,0.1162809358,0.8406983275,0.2468981337,0.1037730431,0.782231666,0.0316091954,-0.263540003,0.0125864026,20.0,0.0231485273,-0.151898734,0.119763039,-0.058932155,-0.046398185,0.2942804428,0.0456555447,0.344100323,0.5763873049,0.0,8.2021857923,0.6346934886,4.3089915549,0.7487770843,965.0,4.6874600537,0.5751317,0.0,0.0,0.0,0.0,0.0,1.270568117,5.0,0.0149952363,-0.314939931,-0.304738656,-1.224386859,0.1817670287,0.096560148,-765.5334818,0.0639047177,10.009400416,-0.007108042,0.0369406868,0.0501837716,-0.0373273,0.000978909,0.0016750165,1.0,-0.006006377,0.6217657515,-0.03838384,4.0,9.4166632456,0.6156648452,0.0,0.0833333358,0.0480166941,0.1144549893,1.3410777849,11.60236184,1.202249e-06,2.273962e-08,1.6560135723,2.7423809518,-1.763434422,0.1046521801,-0.447271045,0.2503395528
16678,-0.391037237,0.0788429308,15.017730489,0.0,3.2035262253,10.332507211,0.15942151,0.0412215983,1.2244027772,0.1770874338,-0.008999122,0.2849576142,19.0,0.0054274195,0.0,0.0108249022,-0.035516854,0.0314722748,0.1298520977,0.0661730052,-0.089036327,0.5023999229,0.0,0.9888925468,-0.00858426,0.287249909,0.0186516309,184.60822413,77.743513068,0.0614035453,0.0,0.0,1.0,1.0,0.0,-1.806272416,4.0,0.0190717508,-0.054934967,-3.812398927,-0.575305629,-1.009119981,-1.43393767,810.80587922,0.0554418722,14.85102289,-0.00082765,0.0117128696,-0.022203574,0.0581915138,0.016413042,0.0118377727,0.0,0.000142723,0.110890908,-0.0135593,4.0,14.659586071,0.702617635,0.0,0.0195121951,0.0120545956,0.0135595943,0.5755772661,1.8799076485,1.0022079e-09,3.5299384e-08,1.3144871316,1.7278764191,-0.130137671,0.0369419363,-0.17705978,-0.028299844
59897,0.5115717832,-0.017873741,-0.058233451,0.0372848961,1.2040772838,1.2351288564,-0.008641814,1.1407020749,0.270324938,0.0462046205,3.8090225564,0.0666003417,19.0,0.1072995612,0.5,-0.029876616,-1.327194677,-0.202815905,0.0868528397,0.2518726347,-0.071664452,0.4543639921,0.0,1.9204984205,-0.449730439,1.2944234819,-0.477935783,6.4340506674,3.5903383699,0.0152299594,0.0,0.0,1.0,0.0,0.0,0.3739419245,2.0,-0.145817929,0.4116841035,0.1635624331,-2.888956369,0.1072623268,0.0106304783,-464.9101687,0.0330202494,11.187409983,0.015181467,0.0245862124,0.0707606925,0.5972489462,0.0023824023,-0.117324778,1.0,-0.004745763,0.8682664055,0.0002872944,3.0,10.495214362,0.4344831327,0.0,0.0444444455,0.0173465691,0.0184552293,1.0010664881,3.4839168424,8.9400761e-08,3.6902148e-08,1.3293229516,1.7670995098,-0.142343931,0.0361573475,-0.076362999,0.2031935116
48144,0.4717327042,0.0777194438,1.8131714852,0.0,0.4324179155,1.2928522805,0.127282411,0.1512186782,0.7192860807,0.0156365427,0.0774578508,0.0952656266,20.0,-0.01669051,0.1855072464,0.2301391255,-0.137180781,-0.060460411,0.1827156891,0.0330838352,0.2282978186,0.6300465849,0.0,3.0397265275,-0.058937339,2.1364043676,0.0103343754,7.9910545488,4.3047841423,0.2536663058,0.0,0.0,0.0,1.0,0.0,1.4287601251,5.0,-0.37581528,0.0848261169,0.0135250055,-0.414714005,-0.339034417,0.0378592107,-454.4377598,0.0295456463,12.843170172,0.0061076388,0.0339759014,0.0631353307,0.0482893031,0.1789385963,-0.01571595,1.0,0.0007692308,1.0843611631,0.0145764202,6.0,14.197328769,5.4267131587,0.0,0.1267605573,0.0485209939,0.0638578815,0.825634119,32.024372067,3.1385383e-09,2.2009018e-09,2.7922461667,7.7966386552,0.0398983174,0.0824428677,0.8251940035,0.2031935116
41136,0.5380684479,0.1062874645,-1.301630817,0.0355870388,1.0711056612,2.8693510444,0.1552192059,0.1516746411,0.5360176665,0.0255063766,0.2268611731,0.2903801319,19.0,-0.041230906,0.005279831,0.0397941825,-0.081752434,0.0055553057,0.1763097192,0.0116820022,0.0206037374,0.5438824454,0.0,1.9359059566,-0.064542543,1.3458710642,0.1363380995,12.77505975,7.5791536922,0.1896192348,0.0,0.0,0.0,0.0,0.0,1.4106372784,5.0,-0.077989328,-0.083036065,0.1900590978,-1.220898536,1.2408446851,0.2344102685,-465.5187937,0.0330202494,11.711495547,0.0046963152,0.0255271266,0.0720989051,0.0852958749,0.0736193261,-0.002039964,3.0,0.0091382297,-0.42983871,0.025031805,5.0,10.681466914,0.3096509972,0.0,0.0424242429,0.0143777572,0.0128267992,1.0914345084,0.9843482007,2.306759e-07,1.3322725e-07,0.6863130361,0.4710255835,-0.261543442,0.0369700676,-0.248210763,0.2031935116
48195,1.0672808635,0.1140700495,-8.110209262,0.013854326,1.5720926827,5.2007646586,0.0761798588,0.0977124521,0.596970638,0.0274463007,0.0740194967,0.3763896835,12.0,-0.007500247,-0.005366726,0.1827855553,0.0482237518,0.0012286786,0.3045549838,-0.04288721,0.1345797689,0.5604840484,0.0,1.2749043836,0.0442067649,1.2749043836,0.0568082122,28.315266486,3.4989116482,0.1624856534,0.0,0.0,1.0,0.0,0.0,1.5043654643,8.0,0.1716839426,-0.522183615,0.9072896177,8.2303368903,0.4586557216,0.3534578389,-500.0137149,0.0991112115,10.013686345,0.0229444847,0.0178772523,0.0422277639,0.1455948632,0.0695898161,0.0096541699,1.0,0.0752447527,9.6226260642,0.2078147996,5.0,9.4969656362,0.578817734,0.0,0.0697674453,0.0337976419,0.038974921,1.7604751302,2.0006027501,5.8624874e-06,6.6315790321,1.3029746601,1.6977429648,0.3389981192,0.0828471049,0.6567982495,0.1422022626
89456,0.4875389461,0.0851836114,3.8636092199,0.0047572709,0.4534858318,1.9015868948,0.1607234795,0.2164463483,0.86460277,0.0134672937,0.2125462057,0.1541843696,10.0,0.0825487918,0.5,0.289017819,0.0671922198,0.0535245193,0.1090511215,0.1818086253,0.2200966675,0.5780097652,0.0,1.6511371548,-0.100664375,1.0083546066,-0.171696674,57.952292441,6.5063299944,0.2940396049,0.0,0.0,1.0,0.0,0.0,1.6636988044,7.0,0.0456332127,0.3369588035,-0.141557494,1.8994260051,0.3429928731,0.238158115,-759.9641165,0.0639047177,11.219471769,0.0067798325,0.0399464212,0.0771027063,0.0976990166,0.0074705241,-0.030006785,2.0,0.0090408553,1.8974207825,0.0243894989,5.0,12.008059873,1.2204268901,0.0,0.0714285746,0.0250240192,0.0282955337,0.9254852154,4.9090120718,8.3664861e-08,2.6048057e-08,1.7809353308,3.1717306526,-0.046295147,0.0584279889,0.1698906496,0.2503395528
48267,0.370435959,0.0680869283,0.7755773618,0.0,0.5593033979,0.9105432767,0.134507025,0.1583255677,0.4702589404,0.0950891874,0.0169424381,0.093218922,11.0,0.0070150926,-0.023188406,0.1641283435,0.0171823417,-0.054837658,0.1711252444,0.1063405211,0.4789711118,0.6271861192,0.0,2.253789423,0.3580212239,1.8881306219,0.389874754,3.5570137023,5.7789747878,0.273250901,0.0,0.0,1.0,1.0,0.0,1.6728131575,7.0,-0.255436208,-1.755110517,-0.139638945,-3.030565447,-0.021465289,0.0292739605,-11.40633767,0.0650286707,15.200079118,0.0061193188,0.0265636381,0.0809351431,0.0264641706,0.332881089,0.0618578614,8.0,0.0003333333,-0.112035492,0.0002095257,6.0,15.64613611,1.8478214925,0.0,0.048997771,0.0246314418,0.0440288329,0.4601049304,3.6755379702,8.664422e-10,1.424842e-08,1.559130151,2.4308868278,-0.169300506,0.0560698465,-0.342465321,0.2503395528
47255,0.6647700174,0.1308654881,-82.58415224,0.0,1.8057326618,4.0627735114,0.0889776034,0.0257137586,0.3040450164,0.0042375687,-0.038337524,0.2524548571,19.0,0.0308746684,-0.026455026,-0.103441936,-0.090662162,0.0575597531,0.2504482965,0.0381670587,0.2522758188,0.536899611,0.0,2.1156282391,-0.058943198,0.8806288149,-0.093204192,522.45,5.118116297,0.0963295835,0.0,0.0,1.0,0.0,0.0,1.1578947368,6.0,-0.541331218,-0.154449304,0.1194527756,-1.769260426,-0.967047596,0.2593832611,-455.8006603,0.0647790231,10.441755663,-0.000610816,0.003979585,0.0147894385,-0.124988652,0.0056111859,0.0046013675,0.0,-0.022865866,-0.369925874,-0.174242429,4.0,8.4048640064,0.4175915589,0.0,0.2666666806,0.08203988,0.0825788012,1.5681254872,4.526019405,3.3009829e-06,2.50691e-08,2.2040799196,4.8579682918,-0.113077076,0.1037998788,0.8947368642,0.3349894507
58624,0.2087873779,0.0272020159,16.088589309,0.0014217325,0.7132587073,0.3807862005,0.1244827929,0.3803124357,0.2266725768,0.5119820829,0.4433251512,0.1083654354,20.0,0.0021302391,0.0166666667,0.0626114012,-0.227648339,-0.007297617,0.0340758875,0.385308884,0.1989687985,0.5310133304,0.0,0.5096141682,0.1750394251,0.4347122075,0.2207173006,11.399278766,27.362858581,0.0984072111,1.0,0.0,1.0,0.0,0.0,0.7307856275,5.0,0.0840090233,-0.029456109,-0.463956144,2.3612325562,0.3634237802,-0.039821177,147.71847999,0.3057396726,14.150874145,0.0031008084,0.0178248607,0.0849888085,0.024933383,0.0054990779,-0.468811963,3.0,0.0003094078,0.2731506684,-0.003121877,7.0,13.100858036,0.5138289539,0.0,0.1042653993,0.0304504824,0.0301801891,0.878216398,3.58604345,8.5555793e-09,4.3182194e-08,1.6876977807,2.8483237989,0.1166148493,0.0442698467,-0.021390805,0.0341787375
12781,0.5888884274,0.0671150164,-77.49071159,0.057852981,1.2427802721,1.582539281,0.0810603442,0.1804401993,0.1348057099,1.0107789041,0.2720374751,0.1319673895,20.0,0.0605834602,0.0136663525,0.0395239191,-0.149220722,-0.102174034,0.0469591452,0.1280505791,0.0263350479,0.4708665335,0.0,0.7991414166,-0.056967244,0.334660277,-0.30008458,329.89042821,13.398450088,0.1130875831,0.0,0.0,0.0,0.0,0.0,0.2794242301,4.0,-0.982101552,-0.067482262,-0.095425605,-0.316811864,0.4162423821,-0.021826779,-1048.483537,0.0116755323,12.602497429,-0.000562766,-0.009642406,-0.027167465,-0.014775152,0.0026105755,0.0869991535,0.0,0.0026704629,-0.050847458,0.0061728396,3.0,10.969085827,0.1093305664,0.0,0.0324675329,0.0131879569,0.0155980393,0.7394668434,0.5566712036,9.2933144e-08,2.3976383e-07,0.5501768015,0.3026945129,-0.120259932,0.0209143278,0.0140996824,-0.048137969
48363,0.6885569244,0.0502311896,-17.31140268,0.0,4.9669221069,5.3151938436,0.0231766995,0.1206886609,0.099419495,0.0,0.4347612888,-0.099751027,19.0,0.0059188224,0.0526315789,0.1978299838,0.0434769389,-0.181154581,0.058451405,0.0093226801,-0.565465806,0.4725928551,0.0,2.3326082717,-0.07076282,0.871094043,0.1145749293,31.033226355,6.9767629395,0.0403104998,0.0,0.0,1.0,0.0,0.0,0.2464162917,3.0,0.0800743645,-0.870879596,0.0635924663,-0.80804129,-0.432330343,-0.160547107,-601.925826,0.0352761369,10.750299581,0.0009444822,0.0022523586,0.017508433,0.0007100592,0.0004656916,0.1224046382,0.0,-0.0072,0.1218528711,-0.034267966,2.0,9.313945598,0.3154174885,0.0,0.0568181835,0.0301456133,0.0268583585,1.0705874725,1.7430220588,1.0708805e-06,1.105263271,1.4358272998,2.0616000348,0.1295687855,0.0556256525,0.1307471278,0.0627836243
48371,0.6508674462,0.0166767899,0.1036463049,0.0119980961,0.8049347948,2.259995556,0.037988917,0.1199334185,0.349542836,0.0018245004,0.2359121172,0.0379151979,11.0,0.0318888469,-0.038904899,0.049369915,0.0045264804,-0.047390569,0.1077776752,0.1197366095,0.0034763309,0.4787603183,0.0,3.1182021698,-0.026822843,1.3851386258,-0.071680718,386.07407407,7.1421719767,0.0854827087,1.0,0.0,0.0,0.0,0.0,0.6634778016,3.0,0.010441697,-0.075034307,0.2522392616,1.278088993,0.1295243883,0.0207047648,-54.9065192,0.0635824783,11.732458506,0.0007562601,0.0056925804,0.0146599799,0.1867848773,0.0090648487,-0.037914641,0.0,-0.009950008,1.0993966848,0.0212585051,4.0,11.474573075,3.6110391852,0.0,0.0500000007,0.0268491643,0.0520974678,0.885724876,4.2434415821,7.8936e-08,3.8456384e-08,1.6533476263,2.7335583735,-0.322496019,0.0629071564,0.188677835,-0.143112879
65656,0.5174222709,0.0038542049,2.1001084232,0.0120194723,0.5674099426,0.9767804905,0.0544908218,-0.053027513,0.2062496004,0.1265579735,-0.185585618,0.1012223882,11.0,-0.020994671,-0.038961039,-0.011077062,-0.045867454,0.0920041118,0.1274962417,-0.083731791,0.1310631063,0.5158044539,0.0,2.169145009,0.2230833809,1.4794517502,0.3520601075,13.674044321,5.9022499378,0.1222113991,0.0,0.0,0.0,1.0,0.0,0.4521909334,8.0,-0.002610074,0.0048643774,0.049329739,-0.084802821,4.8016737713,0.0063362255,836.6775914,0.0751941466,13.998949615,-0.000967798,0.0437564251,0.0968702908,0.0130078295,0.0928289707,-0.076910434,2.0,0.0004968944,0.1470075537,-0.025765095,3.0,12.220345305,0.231656989,0.0,0.0254777074,0.0121131169,0.0166126381,0.8708298559,0.8997652458,1.6309599e-08,1.2286573e-07,1.668619752,2.7842918768,0.0935215809,0.0362276825,0.222372412,-0.055517491
48486,0.2684203016,0.057311653,9.3018335684,0.0,0.3106723903,0.7494034463,0.1692836185,0.4190537831,0.9154252173,0.5250194452,0.4769970195,0.0094932482,11.0,0.1375873395,0.3573170732,0.8627328911,0.1104975628,-0.076796752,0.2985959287,0.2799742597,0.3574192063,0.5781724312,0.0,2.366347965,-0.34272776,1.4478433991,-0.399209003,12.894922426,4.1029785749,0.32743747,0.0,0.0,1.0,1.0,0.0,1.8495969909,5.0,-0.353909533,0.2566359437,-0.189787397,-0.488403329,1.2432035162,-0.047913168,70.299990232,0.0295456463,14.126231926,0.0080181407,0.0394577153,0.0851264767,0.0570179564,0.2168181582,0.0331867078,8.0,0.000578882,0.6153421488,0.1126928888,5.0,16.096561369,5.4267131587,0.0,0.0578034669,0.0257551376,0.0468458041,0.3629808752,9.6147378141,6.946736e-10,4.8039839e-09,2.2444416507,5.0375183236,0.2104679167,0.0638304267,-0.365381062,0.2031935116
33603,0.2520264352,-0.092220718,-44.45959596,0.0,2.5880563739,4.8006369934,0.0103242923,-0.023997417,0.274692439,0.0011359334,0.0398825216,0.0885580062,19.0,-0.017636421,0.1017751479,0.0623625599,-0.087870608,0.0957823409,0.1448821493,0.0170253054,-0.401527757,0.5317752533,0.0,1.7667701747,0.0213822482,0.8188858543,0.1246163473,253.75084175,7.9881286767,0.0298430682,0.0,0.0,1.0,0.0,0.0,1.6099682348,6.0,-0.459341225,-1.630146963,-0.258048468,-2.482063078,-1.648681236,0.0246130448,-738.0433377,0.0650286707,11.34632321,0.0,0.0129658647,0.2407074577,0.0916245021,0.0080013305,0.0713857575,3.0,0.0014285714,0.5110294118,0.0191444512,2.0,10.478273405,0.4131837237,0.0,0.0599999987,0.026066867,0.0389518563,0.7746783683,1.6505202209,1.582034e-07,6.2324999e-08,1.9161823024,3.6717546161,-0.07319336,0.0554040884,-0.074423477,0.2503395528
48523,0.2210742956,0.055873654,24.614065615,0.012487099,0.1107000271,0.6736686279,0.3088837063,0.1767753683,0.8350968383,-0.001892856,0.0777717194,0.0570236096,20.0,0.0681891117,0.12,0.1444673317,-0.043295636,-0.011268475,0.1983361229,0.1235325277,0.2335138795,0.581927896,0.0,3.2024320939,0.0472611506,1.6180966104,0.0712346475,23.72323571,8.9392967289,0.6998399216,0.0,0.0,1.0,0.0,0.0,1.2988490183,6.0,-0.075002465,-0.06887154,-0.376189727,-0.624080609,0.4476438076,0.0512844887,-711.5728443,0.0375389476,13.851482972,0.0029260278,0.0431009017,0.0646831077,0.0155086045,0.021912715,0.0051179278,0.0,-0.003237144,1.7327111404,0.0113981599,5.0,13.416026527,0.5863475356,0.0,0.0285714287,0.0137111513,0.0241527746,0.8144358195,2.144236829,6.8894874e-09,4.8419645e-08,1.0735558406,1.152522143,-0.126511607,0.0414320328,-0.082488174,0.07689632
48531,0.350275833,0.0442041749,10.031316362,0.0425083771,0.0871067257,0.6703590916,0.1475431172,-0.015862381,0.8586550793,-0.008887752,0.0018590998,0.0785128874,19.0,0.0049588371,-0.003754266,0.0245682621,-0.016124206,-0.029982017,0.1425198256,0.0392093056,-0.020172453,0.5618259432,0.0,3.4913305811,-0.118463301,2.4220069863,-0.182759001,11.95232076,15.066475462,0.9111393519,0.0,0.0,0.0,0.0,0.0,1.0674900645,4.0,-0.003089953,-0.061053973,-0.16281059,-1.301484252,-0.208816109,0.0105075494,-1175.126233,0.0350142835,13.185483706,-0.002140124,0.017606113,0.0223294467,0.0026400148,0.1311468333,0.0035740499,0.0,-0.001616205,0.0116992428,-0.016835017,6.0,11.822430182,0.2212839133,0.0,0.0223880596,0.0136188275,0.0229558434,0.6561020621,0.5971178921,3.7901739e-08,1.25131e-07,0.6473744256,0.4190936469,0.5954162292,0.0323903346,0.0211127053,0.07689632
48961,0.3576168707,0.0451693118,3.0867871503,0.0151691593,0.0782587249,0.4976760624,0.2266554163,0.0847876985,0.9121495918,0.0009594804,0.0514108082,0.0431987958,19.0,0.0107570289,0.0026773762,0.048342608,0.0606209643,-0.013472912,0.0996632157,-0.00184775,0.0923762776,0.7119381027,0.0,8.1068570331,0.1596799566,6.5922914399,0.1732162488,2.7231937894,6.9718610864,0.6980833597,0.0,0.0,0.0,0.0,0.0,1.119388611,4.0,0.0640088364,-0.477002132,0.1191904016,-0.093885435,0.161411392,0.3598647281,138.04695604,0.4846769348,12.733403001,0.0028994499,0.0308232861,0.0374607255,0.017707445,0.3682774471,0.0053589298,3.0,-0.00040404,-0.190923297,-0.013995499,4.0,11.48007164,0.3160337894,0.0,0.0328638479,0.0174363919,0.024179983,1.2562079668,2.1905597464,9.9017566e-08,7.2561438e-08,0.7204302917,0.5190198053,-0.102933771,0.0333496793,-0.05005801,-0.042405266
59053,0.1813955002,0.0016411436,4.8782348728,0.029332575,0.1617001396,0.2821210962,0.1571385623,0.118200647,0.2568887655,0.0028870686,0.6270476944,0.0389992709,19.0,-0.00580125,0.1072164948,0.0279349279,-0.104891985,-0.161990421,0.0970924313,0.0438468191,-0.125576364,0.6849218339,0.0,2.4510178774,-0.310083016,1.9988632841,-0.28639843,2.0733157597,5.5001756235,0.0664098768,0.0,0.0,1.0,0.0,0.0,0.3799583123,4.0,-4.110984678,-0.069142808,-0.205607787,-0.818229313,4.8016737713,0.0559842242,-775.2118942,0.0266488737,13.334166873,-0.002472572,0.0331584806,0.0644778181,0.0089388479,0.3245371084,-0.024724307,3.0,-0.000769231,0.0047058824,-0.009516486,5.0,11.62726926,0.2358460524,0.0,0.028846154,0.0148711513,0.0182377709,0.8900323252,1.0352193461,2.3539022e-08,1.0406545e-07,0.7895547394,0.6233966864,0.0559154178,0.0282737355,-0.034435123,-0.020610725
