firms,absacc,acc,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chpmia,chtx,convind,currat,depr,ep,gma,herf,hire,lev,ms,mve_ia,operprof,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roaq,roeq,roic,salerec,tb,agr,egr,grltnoa,invest,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSUE-L,0.0483067729083665,-0.0483067729083665,22.0,5.982383599764073e-07,0.0877793897436847,0.1225542511561721,0.1532676084967984,0.9185024517318042,457.5,-0.0433297147786911,0.0013758558860981,0.0096153846153846,1.0,1.858608385370205,0.6366120218579235,5.628064022168803e-08,0.3514662133446664,4.097592018899388e-07,-0.0227908728877408,5.469268357819702e-07,4.0,5.01793056387467,0.1935558112773302,0.1111954246547761,0.0044171255525074,0.0646787262106652,-0.0096478612913089,0.0469697378082066,0.0428896223248677,-0.0282005689900426,0.0498719658240651,-0.9309021113243762,6.0,1.6672613737734163,0.0461229946524064,0.0863828967642526,0.0709364057381678,4.928633594429939,0.5293056154847495,0.1334466638334041,0.2745684695051784,0.0294820717131474,-0.0180620484487887,0.0600921273031825,0.0069345661450924,0.0234445446348061,-0.0246262093227791,-0.0115864527629234,-0.0601694915254238,-0.0577740016992353,-0.0150976909413854,-0.0364900086880972,-0.0254833040421793,0.0714975845410628,0.0592168099331422,0.1001984126984127,0.1552083333333334,0.1576200417536535,0.1316326530612244,0.1089999999999999,0.0991080277502478,0.2835648148148146,0.1747881355932203,0.0551855375832539,0.0622605363984674,0.1600418410041839,0.2516930022573365,0.244668911335578,0.3062426383981154,0.3202380952380952,0.4440104166666667,0.4708222811671088,0.6142649199417758,0.8421926910299005,0.6752265861027189,0.5797720797720798,0.5619718309859156,0.6957186544342506,0.6752265861027189,0.7301092043681747,0.8733108108108107,0.8240131578947367,0.8733108108108107,0.6166180758017492,0.690548780487805,0.8764805414551606,0.6701807228915664,0.6803030303030304,0.5888252148997133,0.7114197530864197,0.5979827089337175,0.5150273224043715,0.4786666666666666,0.4037974683544303
FSUH-L,0.0217102348249889,-0.0217102348249889,23.0,3.123174939120544e-07,0.0458262807202103,0.063670795373119,0.2458578300374131,1.459452624125703,-0.8499999999999996,-0.1318180018850953,0.0002700099307454,-0.0013613861386138,1.0,1.461484593837535,0.0957022596366858,4.6386395720271376e-08,0.3999538692192366,8.606061768294218e-09,-0.0693345742205677,2.657993186584868e-07,4.0,0.8226744012084763,0.2785839929639404,-0.2467742381406544,-0.2068088320292199,0.2319120655360629,-0.0136794205183184,-0.2208196543143253,-0.0039240504481944,-0.2310088498852106,0.0362367469836738,-0.2784090909090908,5.0,0.9303221288515404,0.0144379328716036,0.0285864978902953,0.1345585400334147,5.1454545454545455,0.7566025805402626,0.0823434436627839,0.0422163588390501,0.0479618963225489,0.0086495213931496,0.1692753623188405,0.0636340072576464,-0.0247933884297519,0.0835820895522387,0.0083333333333333,-0.032,0.0139664804469272,0.0,0.1067073170731707,0.0583090379008746,0.0491329479768785,0.0027624309392264,-0.0947630922693266,-0.0522193211488251,-0.0902255639097745,-0.0241935483870968,0.110091743119266,0.0371428571428571,0.0676470588235294,0.2346938775510203,0.3248175182481749,0.3248175182481749,0.2389078498293515,0.4637096774193547,0.3444444444444443,0.3646616541353382,0.4637096774193547,0.4404761904761904,0.6805555555555554,0.5446808510638297,0.8333333333333333,1.1104651162790695,1.2974683544303796,1.3571428571428572,1.2974683544303796,0.9945054945054944,1.2407407407407405,2.1293103448275863,1.8359375,1.098265895953757,1.0625,0.962162162162162,1.098265895953757,0.9005235602094241,0.9836065573770488,0.962162162162162,1.0279329608938546,0.8333333333333333,0.6883720930232557,0.7970297029702971,0.8241206030150754
FSUM-L^D21,0.0305257207461842,-0.0305257207461842,23.0,9.444999571464124e-07,0.1385862816528817,0.1270468661773009,0.0763983628922237,1.9288090459158933,2.9000000000000004,-0.0799705707931537,0.0028507967271835,0.0089916506101477,1.0,2.096256684491979,0.1303191489361702,4.8188773323796555e-08,0.2698324022346369,4.72491674486071e-10,-0.042063492063492,1.4621850648534835e-06,5.0,0.0393702458154959,-0.1163859111791729,-0.1343009674401842,0.1899339414910351,0.1063829787234043,-0.5755463756988526,0.2472863807031518,0.0597138006306088,0.1569665478833561,0.3297586262006732,-1.542857142857143,7.0,1.518716577540107,0.0091533180778032,0.0233236151603498,0.0455136540962288,5.672566371681416,1.403126001439612,-0.0234636871508379,0.0505359877488514,-0.0395703787450531,-0.0251396648044693,-0.0659630606860158,0.0882852292020374,0.0869565217391303,0.0454545454545454,-0.0799999999999999,-0.2333333333333332,-0.2203389830508474,-0.1481481481481481,-0.0980392156862745,0.3529411764705881,0.3142857142857145,0.2105263157894736,0.2105263157894736,0.5862068965517244,0.7692307692307692,0.7692307692307692,1.5555555555555558,1.7058823529411762,1.875,2.5384615384615383,2.5384615384615383,2.2857142857142856,1.875,1.875,1.5555555555555558,1.2999999999999998,1.875,1.7058823529411762,1.5555555555555558,2.2857142857142856,2.2857142857142856,2.833333333333333,3.1818181818181817,4.111111111111112,2.833333333333333,2.833333333333333,1.875,1.875,1.0909090909090908,0.7692307692307692,0.6428571428571428,0.5862068965517244,0.6428571428571428,0.5333333333333334,0.6428571428571428,0.7037037037037037,0.5333333333333334,0.5862068965517244,0.4838709677419355,0.393939393939394,0.393939393939394
FSUN-L,0.0441519416934692,-0.0441519416934692,11.0,3.115036313005534e-07,0.045706862829028,0.0615170386959306,0.3093233885512733,1.506347938590805,17.59880000000004,-0.0122055444806999,0.0010306642020549,0.0034545355581421,1.0,1.062928251422803,0.2742110001353327,4.694068305677492e-08,0.6018468413186708,3.5659561789301835e-06,-0.0064199594713718,1.9237150017411385e-07,4.0,22.162336194138017,0.3130135453763091,0.020270749114749,-0.0362957993017763,-0.1454743775239527,-0.009802669027866,-0.049333149592835,-0.1060793287871435,0.0182282726682227,0.0108898826827662,-0.4750189728034339,6.0,0.7879248362000667,0.0184075119125884,0.0287557409956581,0.1297440812142175,6.287548019206891,0.7673529699429161,-0.0042930876542122,0.0544626071782914,-0.029691547292378,0.018765796016285,-0.0866710377551988,0.0762093353679418,0.019787138360066,0.0718187660668379,0.0130599848139711,-0.0975378787878789,-0.1749938164729162,-0.1269467347205863,-0.1375565610859729,-0.0934909634461205,-0.057768361581921,-0.0942294636795656,-0.0952122609521227,-0.0352856109906003,-0.0983916745506149,-0.0528184012494676,0.0042149631190724,-0.0044769437397405,0.0402307812256355,0.0374805598755831,-0.0146233382570163,-0.0397293795883115,-0.0426234213547648,-0.0032870162856717,-0.0364004044489384,-0.0022434938677835,0.0431587177482406,0.1008250825082506,0.1293380734721516,0.296598639455782,0.4136469591015044,0.3642126789366051,0.3794458229942099,0.4145462256149279,0.477519379844961,0.4059009483667015,0.0966628308400459,0.2408854166666665,0.4005878647910978,0.2043690196786423,0.2078580481622305,0.2636863042242847,0.230811808118081,0.0995549695071698,0.118544600938967,0.0245737981876823,0.1204232448773932,0.0620920235631268,-0.0792270531400967,-0.0078822129684711,0.0523741915128568
FSVI-L^B17,0.0398307186131035,-0.0398307186131035,11.0,1.293356196068155e-06,0.1897738848049686,0.0857096781281586,0.1320324790826691,4.506851318319807,-0.4633999999999999,0.0061474540418141,0.0024973207405487,-0.0011045859186682,1.0,1.784975540125556,0.1280504908835904,6.719959092751966e-08,0.2771808802631678,3.642255441590025e-09,0.0032334817887865,1.1025500416228589e-06,4.0,0.0531881756254324,0.1659352483285227,-0.2156030436165112,0.0292083089336932,0.1745997731497593,0.0001867895617939,-0.0269480365571691,-0.1957072559484785,0.0467068769314474,0.0543862248326536,-1.4506961084655283,7.0,1.3797289490655322,-0.0048401498680714,-0.0093314392853072,0.0931276844982428,11.931678406693605,0.3757996150527298,-0.0352721299083151,-0.0582772463843396,-0.0050196465760742,0.0468752940059999,0.00294156365477,0.004790504131163,-0.0588235294117647,0.0303030303030302,0.0,-0.081081081081081,-0.081081081081081,-0.081081081081081,-0.1052631578947368,-0.0555555555555554,-0.0555555555555554,0.0303030303030302,0.0625,0.2142857142857142,0.2142857142857142,0.2142857142857142,0.1724137931034484,0.1333333333333335,0.2142857142857142,0.1333333333333335,0.1333333333333335,0.0,-0.15,-0.1052631578947368,-0.15,-0.081081081081081,-0.0555555555555554,-0.1282051282051282,-0.1904761904761903,0.0,0.1724137931034484,0.1333333333333335,0.3076923076923077,0.6190476190476193,1.125,0.4782608695652175,0.3600000000000001,0.5454545454545456,0.4166666666666667,0.3600000000000001,0.0967741935483872,-0.1904761904761903,-0.2916666666666666,-0.46875,-0.5211267605633803,-0.5211267605633803,-0.5211267605633803,-0.5142857142857142,-0.5,-0.4848484848484848,-0.4769230769230769
FSVT-L,0.0409745293466223,-0.0409745293466223,23.0,8.913740826287807e-07,0.1307911331690212,0.0223048327137546,0.0308285163776493,2.138308595619122,5.1,0.2223807748525315,0.0047548730108613,0.0062821245002855,1.0,1.5495495495495497,0.1002044989775051,-1.4639355371640561e-08,0.6158536585365854,4.661249249762869e-10,0.1169694284448381,2.0153512561625173e-06,4.0,0.0333247200113805,0.1232558139534881,0.0447669891467281,-0.0818918918918919,4.089979550108258e-05,0.0623049979832491,-0.0354483863917828,0.1956026036743525,0.0828338909056397,0.0531457377411885,-8.222222222222223,5.0,0.7549549549549549,0.007466814159292,0.0246350364963503,0.0396964389959136,6.201298701298701,1.8888234634764005,0.0022172949002217,0.2744186046511627,0.0620155038759682,0.0099778270509977,-0.0862831858407078,0.2235746316463805,0.0,0.0769230769230771,-0.1249999999999998,-0.2999999999999999,-0.2222222222222221,-0.263157894736842,-0.263157894736842,-0.1999999999999998,-0.176470588235294,-0.2999999999999999,-0.2999999999999999,-0.2432432432432432,-0.176470588235294,0.0769230769230771,0.0769230769230771,0.0769230769230771,0.2173913043478261,-0.3333333333333332,-0.0344827586206895,0.1666666666666667,0.4000000000000001,0.2173913043478261,0.4000000000000001,0.3333333333333335,-0.0666666666666665,-0.0344827586206895,-0.0666666666666665,0.2727272727272729,0.4000000000000001,0.2173913043478261,0.4000000000000001,0.7500000000000002,0.4000000000000001,0.2173913043478261,0.0,-0.1249999999999998,-0.4399999999999999,-0.588235294117647,-0.5999999999999999,-0.5999999999999999,-0.6216216216216216,-0.6216216216216216,-0.641025641025641,-0.6455696202531646,-0.6499999999999999,-0.5757575757575757,-0.6956521739130435,-0.7021276595744681,-0.7586206896551724
FSVZ-L,0.0086241309049002,0.0086241309049002,22.0,2.620448812128957e-07,0.0384497907476736,0.0934709227636151,0.4526876638164396,1.7882026207851585,9.506,0.0230210005024842,0.0037252914877836,0.0058076201469395,1.0,2.659787904843795,0.1214955674271791,5.981889431270172e-08,0.7951234177273917,4.4439135301731645e-09,0.0121087502855837,1.618808393971735e-07,4.0,0.7834254704453949,0.7341084184546769,-0.0008699516709951,-0.0782520520370967,-0.0481780912566518,-0.019903300624962,-0.0624889120944505,0.0255324914475594,-0.0174726876026289,0.1178508456555239,0.05747498698745,5.0,1.87270196126602,0.0395053185423094,0.0625739959135947,0.2261645082774381,4.004658269106713,0.8048391367880068,0.1384884042452505,0.2347718921879636,0.0299111032431164,0.0742714726061081,0.0106524058627108,0.1369583867516217,-0.0042803638309257,0.0435510887772194,0.0130081300813009,0.0016077170418007,-0.07566765578635,-0.0654999999999998,-0.0696864111498257,-0.0493387589013224,-0.0005347593582886,0.0124593716143011,-0.0336091003102377,0.0124593716143011,0.0257958287596049,0.037180910099889,0.168125,0.1919642857142858,0.388558692421991,0.3208480565371026,0.2136363636363636,0.3088235294117649,0.4647335423197494,0.4952000000000001,0.5072580645161291,0.7369888475836432,0.7146788990825688,0.7749287749287752,0.9367875647668392,1.0205405405405408,1.2092198581560285,1.2303102625298328,1.136,1.1783216783216783,1.3539042821158689,1.254523522316044,1.0583700440528636,1.0766666666666669,1.3598484848484849,1.136,0.6366024518388793,0.8359528487229864,0.7732447817836814,0.6323144104803495,0.7162534435261709,0.7816968541468066,0.996794871794872,1.027114967462039,1.12870159453303,1.0606394707828004,0.740223463687151
FSWD-L^I15,0.0062272963155163,0.0062272963155163,22.0,3.592128221076756e-06,0.5270722244217513,0.1774907749077491,0.1582941814239248,1.7652219200594843,3.35,-0.0544014396677683,0.0042664602562889,-0.0118798043326345,1.0,1.3838604143947657,0.1691176470588235,3.2322689451800445e-07,0.5268780151619574,8.57769140777318e-10,-0.0286144578313253,2.6030539238516628e-06,3.0,0.0251553128355086,0.6958146487294471,-0.1985632583121002,-0.0518610976074418,0.1454901960784313,-0.0568965701463831,-0.0034340726128541,0.1271162377994677,0.0889099054255849,0.2871230048439609,0.12,6.0,0.9171210468920392,0.0168236877523553,0.027870680044593,0.0962680237489397,9.320143884892088,0.6296078211588002,-0.0079255685733976,0.2458893871449923,0.0951392492648318,-0.0434183321847001,-0.2251443232841565,0.0575510204081633,-0.0945945945945945,-0.1294117647058823,-0.2127659574468084,-0.308411214953271,-0.3451327433628318,-0.3728813559322034,-0.3983739837398373,-0.4126984126984127,-0.4263565891472868,-0.3728813559322034,-0.2673267326732673,-0.0632911392405063,-0.119047619047619,-0.2525252525252525,-0.1777777777777778,-0.2043010752688172,-0.1395348837209302,-0.097560975609756,-0.3272727272727274,-0.3565217391304347,-0.4558823529411765,-0.475177304964539,-0.3833333333333333,-0.4307692307692308,-0.3565217391304347,-0.4714285714285714,-0.4896551724137931,-0.421875,-0.2448979591836735,-0.2291666666666666,-0.26,-0.2127659574468084,0.0277777777777779,0.1384615384615384,0.0277777777777779,0.1746031746031746,-0.1494252873563218,-0.5033557046979866,-0.6336633663366337,-0.5595238095238095,-0.5795454545454546,-0.7385159010600707,-0.7421602787456446,-0.7701863354037267,-0.7581699346405228,-0.783625730994152,-0.7932960893854748,-0.8037135278514589,-0.8229665071770335
FSWY-L,0.0597669464979325,0.0597669464979325,23.0,6.229263481554948e-07,0.0914018530983332,0.0474108484765678,0.103915188411882,3.1272954787266563,224.5,-0.0449812790645138,0.0040565291954375,0.0064222471629879,1.0,1.6871074990764685,0.1713370696557245,5.18490236468288e-08,0.4850321622958931,2.3486962323864143e-06,-0.0236595744680851,8.306914749395847e-07,4.0,2.937728729187995,1.2608695652173914,0.1823840298570402,0.3286421637260971,-0.0855532911177427,-0.0023255081684506,0.3986493899871883,0.0361988154884385,-0.0165128849125649,1.0222424274708628,1.697508896797153,5.0,1.0975249353527892,0.0114242193450114,0.0266587677725118,0.0835341365461847,7.725356125356125,0.7393970853466337,-0.0254824344383968,0.1036286368094148,-0.1105124671093212,-0.0291934685799109,-0.1040796019900497,0.0268878285238203,0.0924755887421022,0.1334635416666667,0.0746913580246915,-0.002292263610315,-0.1564922480620155,-0.1385452746165265,-0.1969557195571956,-0.1883449883449883,-0.1902325581395348,-0.1928604543347242,-0.149071358748778,0.0005747126436781,0.0443911217756447,0.1005056890012641,0.3031437125748504,0.1908344733242135,0.3423284502698533,0.0475330926594463,0.0577156743620899,0.0915360501567399,0.0949685534591195,0.2543227665706051,0.3961507618283881,0.4212244897959183,0.3612197028928852,0.1446416831032215,0.2516175413371675,0.2570397111913358,0.5008620689655172,0.6362781954887218,0.4247135842880523,6.077235772357724,9.36309523809524,9.813664596273291,3.533854166666667,5.087412587412588,3.796143250688705,3.341645885286783,2.7765726681127982,4.120588235294118,3.8361111111111112,2.260299625468165,2.482,2.0868794326241136,1.8355048859934853,1.4147018030513174,1.3463611859838274,1.5086455331412103,1.160049627791563
FSXN-L,0.0461432227141638,-0.0461432227141638,25.0,1.5240828914181016e-06,0.2236283646751563,0.0306142840014387,0.0658507983281715,0.4816046313689507,17.65,0.1584322628920972,0.0023320859358575,0.0008637354501706,1.0,0.7438704028021016,0.0204584296772896,1.2824963665553497e-07,0.1223933600363381,5.946467123412216e-09,0.0833333333333333,3.140065595148963e-06,3.0,0.2907891835545105,0.2862267777065984,0.1651285348166735,-0.0643996201376384,-0.007817563741094,0.013956186141971,-0.0532501740087116,-0.0446138505580752,-0.1560440360396683,1.0484094052558783,-1.651162790697675,7.0,0.6615586690017513,0.0079273565869126,0.0226257639868359,0.0658833230261801,11.465546218487397,0.3294459529319303,0.033199818309452,0.0475336322869955,0.0072301880661258,0.0264690093735805,0.0263831342919814,0.0484094052558782,0.0,0.0217391304347824,-0.0208333333333333,-0.0784313725490196,-0.0873786407766991,-0.1132075471698114,-0.1296296296296297,-0.0208333333333333,-0.0309278350515463,-0.0784313725490196,-0.175438596491228,-0.0693069306930693,-0.0784313725490196,0.0,-0.0208333333333333,-0.0408163265306122,0.0444444444444442,0.0,-0.0784313725490196,0.0,0.0329670329670328,0.0930232558139534,0.0681818181818181,0.0681818181818181,0.0804597701149425,-0.0208333333333333,-0.0961538461538462,-0.0105263157894737,-0.2598425196850394,-0.4566473988439307,-0.4659090909090909,-0.2985074626865672,-0.175438596491228,-0.0408163265306122,-0.1965811965811965,-0.06,-0.0309278350515463,-0.3896103896103896,-0.53,-0.4891304347826087,-0.4404761904761904,-0.5627906976744186,-0.5204081632653061,-0.5523809523809524,-0.6050420168067228,-0.6630824372759857,-0.716012084592145,-0.7168674698795181,-0.718562874251497
FSXX-L,0.0268056396785655,-0.0268056396785655,22.0,4.804291135320304e-07,0.0704932635924653,0.0397320174206237,0.1596632020762074,1.466153002686,2.1720000000000006,0.1168327301774126,7.358567385006237e-06,-0.0004162867224358,1.0,1.823686553873553,0.1099796528567198,8.090578847337689e-08,0.1567217343448768,9.20101109589775e-10,0.0614525139664805,8.303368577408852e-07,5.0,0.1328718164989553,0.3010328919105697,0.1188969448589332,-0.0086542932180711,0.2037835961416471,0.0502519469400394,-0.0277962148807508,-0.0704927923090554,-0.1321045538458899,-0.2333945547080654,-0.4173053650665591,6.0,1.2863856732957355,0.0187684979041819,0.050431527093596,0.0657278536055475,5.309110693441488,0.5818284862029715,0.0848130028597378,0.0998057490801098,-0.0185041831178882,0.0273211313352307,0.0763234850848479,0.0751420306577882,-0.1009174311926605,0.0603112840466926,-0.009090909090909,0.0092592592592593,-0.0267857142857141,-0.0505226480836237,-0.009090909090909,0.0480769230769231,0.0480769230769231,0.0480769230769231,0.0792079207920792,0.1213991769547324,0.0623781676413255,0.09,0.101010101010101,0.1899563318777293,0.2914691943127963,0.2914691943127963,0.2976190476190476,0.2674418604651163,0.2386363636363635,0.1847826086956523,0.2247191011235954,0.2853773584905661,0.2414578587699318,0.1054766734279919,0.1847826086956523,0.3228155339805825,0.2674418604651163,0.1847826086956523,0.2111111111111112,0.3490099009900991,0.7868852459016396,0.493150684931507,0.5527065527065529,0.3038277511961724,0.4690026954177897,0.0480769230769231,-0.0778341793570219,0.0055350553505535,-0.1080196399345335,-0.1804511278195488,-0.1417322834645669,-0.1050903119868637,-0.097682119205298,-0.0180180180180179,-0.1704718417047184,-0.1209677419354838,-0.2420027816411682
